intent_id,strategy_decision_id,signal_close_utc,decision_time_utc,execution_time_utc,split,strategy_reason,target_weight,pre_trade_equity_cad,requested_delta_cad,rebalance_band_cad,outcome,trade_id,remaining_btc_after_attempt
intent_0fb14fd8fd12b711982e1244,f599ffaa3d0e98ca5f52db8c11448f3626a19c4ad368096f296c88524da08680,2022-08-20T00:00:00Z,2022-08-20T00:15:00Z,2022-08-20T00:18:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_88f26c1a2ece4c9f3f91b9e2,3b3ec9dc7c4297d8ea39af88617b4bc833469516aa40ca6eef54bd80f1f289ea,2022-08-21T00:00:00Z,2022-08-21T00:15:00Z,2022-08-21T00:17:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9889cbac620a13fff980a000,6faad25d10727616201e2be8921ed7557a00c3b41e18799e65f7c41103411ddd,2022-08-22T00:00:00Z,2022-08-22T00:15:00Z,2022-08-22T00:15:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_5d52e6a8029a74baeda2d73c,582929624cb782e16a352a3e1fce3446c2eee6d4f60b06ddf915bc5554e316c5,2022-08-23T00:00:00Z,2022-08-23T00:15:00Z,2022-08-23T00:17:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c330c22d51f2c9a4f45fd975,2d82a1ecd294ae1bfb54137100f9bdb3e4ce6bc16491b30c7c8c9853cf3cf145,2022-08-24T00:00:00Z,2022-08-24T00:15:00Z,2022-08-24T00:16:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_4446162fc3fde70721fcafe1,3609778ef56107062475e6d829869ba1a302c201f519f5ea54a43f17f8902251,2022-08-25T00:00:00Z,2022-08-25T00:15:00Z,2022-08-25T00:18:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c4d8827c490b6be3f51986b9,b34ff50950b51bdbecd17686ec1bcce08adf79c1268993bb48baba8246a7567a,2022-08-26T00:00:00Z,2022-08-26T00:15:00Z,2022-08-26T00:16:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_fcad684b068f7a118f652818,bbdd6f69054b96ddcad6a9fd621799ddbb24a3af5a81faaccd304d8a2c2e49a0,2022-08-27T00:00:00Z,2022-08-27T00:15:00Z,2022-08-27T00:19:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_bc19cbf2947a6e2771e021e4,2dff16dbfa4a408d8b8e6f30897a6b298fa2edcde2987ab3db3b19646f61838e,2022-08-28T00:00:00Z,2022-08-28T00:15:00Z,2022-08-28T00:15:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_2bc4cd9db7cd9eb329815121,26099190cdb6342fa0ff190c5e6eaf24111792cf180330c4d0fcbaaf834e22c6,2022-08-29T00:00:00Z,2022-08-29T00:15:00Z,2022-08-29T00:15:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_931e584b84e0c23e7842a95b,ce2213f80c397f9eab27df8cadeb94ca69c02dab443e43b3ae2906cbc6f1779b,2022-08-30T00:00:00Z,2022-08-30T00:15:00Z,2022-08-30T00:18:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_540290f5f8b23001b5533483,a1504ef3019b7866b9ffb7e422b3864fee0eeb7998c043231de533454c8a6e80,2022-08-31T00:00:00Z,2022-08-31T00:15:00Z,2022-08-31T00:18:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_4cb1270c0d1ae672f3ee4c7a,16887698bb240675acd98f4956aefed8b5b1f656a1e1ba847d96e05f44c78dcd,2022-09-01T00:00:00Z,2022-09-01T00:15:00Z,2022-09-01T00:16:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_51c53955aa864f2fd562e3ec,405d1aa4eee83196d8d0bccf0b932e6deae2689008d8802a5333a56d1a3c1cd4,2022-09-02T00:00:00Z,2022-09-02T00:15:00Z,2022-09-02T00:18:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_6d5fd3cb245b39e61462a0d0,1bfb90e5215cca49c59be7236dd7c41d79304f023b8f62dc118a5ae05fe81146,2022-09-03T00:00:00Z,2022-09-03T00:15:00Z,2022-09-03T00:15:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_d61e312ff489872e1283c713,e3fc5dd81d490647cf30232c4a880bb2f361ab6d7932d0a936cc6d1622d6f873,2022-09-04T00:00:00Z,2022-09-04T00:15:00Z,2022-09-04T00:20:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_bd01e73ec766bcc43e02052f,b5e26ead5d3d1497721c069fbb118a343e8d173498ddf8afea2ce273433776aa,2022-09-05T00:00:00Z,2022-09-05T00:15:00Z,2022-09-05T00:19:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_09e4bd11106416fff2ad0978,8c1c2520bfddfa205cd522193b72ce6fc6c5a0096c252881778286d2372a4514,2022-09-06T00:00:00Z,2022-09-06T00:15:00Z,2022-09-06T00:15:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
intent_0413352693829f9aff06d749,0e69edaef4a95e70eb957a40ead93d8577a5d9af1ac4c717a8a32653df78009d,2022-09-07T00:00:00Z,2022-09-07T00:15:00Z,2022-09-07T00:16:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_065a8feb4f15a2e9554db485,a9872cf6be812d388a68d4e89710e211bec6a6d258559703294df882b699b4e1,2022-09-08T00:00:00Z,2022-09-08T00:15:00Z,2022-09-08T00:16:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_533c3ebbf6cd4f5be1045c52,0fe87c632a9f9de16ba14413a418642552d757250a62b36e0af92cad3f5b8c19,2022-09-09T00:00:00Z,2022-09-09T00:15:00Z,2022-09-09T00:15:00Z,development,non_positive_momentum,0,1225.27204548952,0,61.263602274476,no_fill_reference_unavailable,,
